ASSIGN	0xCB07C4	layeropacitylinkoff.tga
ASSIGN	0xCB07C4	layeropacitylinkabsolute.tga
ASSIGN	0xCB07C4	layernewpaint.tga
ASSIGN	0xCB07C4	layernewfill.tga
ASSIGN	0xCB07C4	layernewspline.tga
ASSIGN	0xCF67E3	3D Vector
ASSIGN	0xCF67E3	Decal Vector
ASSIGN	0xCB07C4	layernewdecal.tga
ASSIGN	0x787F76	Adjustments
ASSIGN	0x788320	Processors
ASSIGN	0x788730	Procedurals
ASSIGN	0xCB07C4	layernewadjustment.tga
ASSIGN	0xCB07C4	layernewprocessor.tga
ASSIGN	0xCB07C4	layernewprocedural.tga
ASSIGN	0xCB07C4	layeraddmask.tga
ASSIGN	0xCF67E3	Paint Mask (White)
ASSIGN	0xCF67E3	Paint Mask (Black)
ASSIGN	0xCF67E3	Color Mask (White)
ASSIGN	0xCF67E3	Color Mask (Black)
ASSIGN	0xCF67E3	Fill Mask (White)
ASSIGN	0xCF67E3	Fill Mask (Black)
ASSIGN	0xCB07C4	materialduplicate.tga
ASSIGN	0xCB07C4	materialgroupnew.tga
ASSIGN	0xCB07C4	materialcarvegroupnew.tga
ASSIGN	0xCB07C4	delete.tga
ASSIGN	0xCB07C4	materialpalettebg.tga
ASSIGN	0xCB07C4	syncpointnew.tga
ASSIGN	0xCB07C4	syncpointrefresh.tga
ASSIGN	0xCB07C4	syncpointsettings.tga
ASSIGN	0xCF67E3	Vertex Color
ASSIGN	0xCB07C4	materialpropbg.tga
ASSIGN	0xAEE089	mesh
ASSIGN	0xAF0A8E	Imported_Default
ASSIGN	0x29AC3E	ACCUMULATE_DEPTH
ASSIGN	0x29ADF3	ACCUMULATE_FEATURES
ASSIGN	0x6AD7F	SHADOWS
ASSIGN	0x497FC7	AREA_SHADOWS
ASSIGN	0x497EAD	SPOT_SHADOWS
ASSIGN	0x6AD7F	FOG_IBL
ASSIGN	0x6AD7F	FOG_DIR
ASSIGN	0x33D1F8	FOG_SHADOWS
ASSIGN	0x6AD7F	FOG_SPOT
ASSIGN	0x33D30E	FOG_OMNI
ASSIGN	0x3383CA	DOF_ALPHA
ASSIGN	0x158B00	PrepassDepthDifferential
ASSIGN	0x47A605	COMPOSITE_DUAL
ASSIGN	0xD06516	BLOOM_SAMPLES 64
ASSIGN	0xCB07C4	materialgroupframe.tga
ASSIGN	0xCB07C4	materialgroupframeselected.tga
ASSIGN	0xCB07C4	materialgroupframehover.tga
ASSIGN	0xCB07C4	materialgroupexpand.tga
ASSIGN	0xCB07C4	materialgroupcollapse.tga
ASSIGN	0xCB07C4	materiallabel.tga
ASSIGN	0xCB07C4	materiallabelhover.tga
ASSIGN	0xCB07C4	materiallabelselected.tga
ASSIGN	0xCB07C4	materiallabelsmall.tga
ASSIGN	0xCB07C4	materiallabelhoversmall.tga
ASSIGN	0xCB07C4	materiallabelselectedsmall.tga
ASSIGN	0xCB07C4	materialunselected.tga
ASSIGN	0xCB07C4	materialhighlight.tga
ASSIGN	0xCB07C4	materialhighlightempty.tga
ASSIGN	0xCB07C4	materialhighlightsmall.tga
ASSIGN	0xCB07C4	materialhighlightemptysmall.tga
ASSIGN	0xCB07C4	materialtextboxframe.tga
ASSIGN	0xCB07C4	materialnew.tga
ASSIGN	0xCB07C4	materialpresets.tga
ASSIGN	0xCB07C4	materialapply.tga
ASSIGN	0xCB07C4	materialimport.tga
ASSIGN	0xCB07C4	materialexport.tga
ASSIGN	0xCB07C4	separator.tga
ASSIGN	0xCB07C4	menubar.tga
ASSIGN	0xCB07C4	menubarhover.tga
ASSIGN	0xCF67E3	Selection Outline
ASSIGN	0xCF67E3	Light
ASSIGN	0xCF67E3	Spot
ASSIGN	0xCF67E3	Omni
ASSIGN	0xCF67E3	Add Layer Mask 
ASSIGN	0xCF67E3	Add Layer
ASSIGN	0xCF67E3	Orange
ASSIGN	0xCF67E3	Yellow
ASSIGN	0xCF67E3	Cyan
ASSIGN	0xCF67E3	Purple
ASSIGN	0xCF67E3	Rasterize
ASSIGN	0xCF67E3	Export Material Copy
ASSIGN	0xCF67E3	Collapse Texture Project
ASSIGN	0xCF67E3	Collapse Bake Project
ASSIGN	0xCF67E3	Hybrid
ASSIGN	0xCF67E3	Dev
ASSIGN	0xCB07C4	menutoolbagicon.tga
ASSIGN	0xCB07C4	menubarmaximize.tga
ASSIGN	0xCB07C4	menubarrestore.tga
ASSIGN	0xCB07C4	menubarminimize.tga
